ticker,cik
DGP,0001159508
DGZ,0001159508
DZZ,0001159508
ADZCF,0001159508
DEENF,0001159508
OLOXF,0001159508
TDS-PU,0001051512
TDS-PV,0001051512
NGCGD,0001061040
AIMDW,0001014763
SQFTP,0001080657
SQFTW,0001080657
APCXW,0001070050
EPDU,0001061219
SRJN,0001126956
GGT-PG,0000921671
RHEPZ,0001004724
RHEPA,0001004724
RHEPB,0001004724
IRS-WT,0000933267
MFA-PC,0001055160
MFAN,0001055160
MFAO,0001055160
EPR-PC,0001045450
EPR-PE,0001045450
XAEIU,0001023458
UZE,0000821130
UZF,0000821130
UZD,0000821130
OXY-WT,0000797468
BANFP,0000760498
FRMEP,0000712534
LNWO,0000750004
LAWIL,0000750004
ENZND,0000727510
PPLC,0000922224
FIISP,0000862831
FIISO,0000862831
CWLXF,0000831609
DCOMP,0000846617
DCOMG,0000846617
WEXPF,0000842622
WHR-PA,0000106640
ZIONP,0000109380
ATMP,0000312070
BWVTF,0000312070
DJP,0000312070
GBUG,0000312070
GRN,0000312070
VXX,0000312070
VXZ,0000312070
JJETF,0000312070
TAPR,0000312070
UEPCO,0000100826
FITBO,0000035527
FITBP,0000035527
FITBM,0000035527
JPM-PJ,0000019617
AMJB,0000019617
JPM-PK,0000019617
JPM-PL,0000019617
JPM-PM,0000019617
VYLD,0000019617
CTO-PA,0000023795
BPYPM,0001545772
BPYPN,0001545772
BPYPO,0001545772
TFIN-P,0001539638
RITM-PA,0001556593
RITM-PB,0001556593
RITM-PF,0001556593
RITM-PE,0001556593
RITM-PC,0001556593
RITM-PD,0001556593
SOHGF,0001536787
XRN-PA,0001533615
XRN-PB,0001533615
CTTRF,0001520504
MLSPF,0001516535
BTDPF,0001516324
EP-PC,0001506307
BAFBF,0001506721
LOMWF,0001509397
SHO-PH,0001295810
SHO-PI,0001295810
LLOBF,0001160106
AQNB,0001174169
AGQPF,0001174169
EMRJF,0001127248
EMICF,0001127248
XAKJ,0001128252
QXO-PB,0001236275
NIXXW,0001462223
SHLAF,0001655190
SHLRF,0001655190
SBBTF,0001451561
NHS-RI,0001487610
SFDMF,0001493507
SSSSL,0001509470
APTV-WI,0001521332
GRTUF,0001564538
REXR-PC,0001571283
ISADY,0001608401
ISFFF,0001608401
SNPTF,0001601992
GIPRW,0001651721
RVMDW,0001628171
TRTX-PC,0001630472
IHICF,0001567526
INBKZ,0001562463
VRMWW,0001580864
LAAI,0001594968
VIASP,0001606268
ATHS,0001527469
ATH-PB,0001527469
ATH-PD,0001527469
ATH-PE,0001527469
BEPH,0001533232
BEPI,0001533232
BEP-PA,0001533232
BEPJ,0001533232
BUI-RI,0001528988
BTGRF,0001546538
BTLWF,0001546538
SBEVW,0001553788
GLDW,0001618181
FORFF,0001666175
FTRSF,0001666175
FRTJF,0001666175
FINCF,0001666175
FRTSF,0001666175
FTPSF,0001666175
DRRKF,0001705969
SCAFF,0001713675
ZTOEF,0001677250
LTRYW,0001673481
NICHX,0001736510
RVSNW,0001743905
BGFR,0001722556
ENSCW,0001716947
HYMCW,0001718405
OCCIN,0001716951
OCCIM,0001716951
OCCIO,0001716951
SKILW,0001774675
ALTG-PA,0001759824
PSPX,0001765651
ZNKUF,0001705455
OPP-PC,0001678130
OPP-PA,0001678130
OPP-PB,0001678130
DFNSW,0001787518
SDMHF,0001794363
CUBTD,0001400271
SKPJF,0001447108
CYJBF,0001436741
NXPGF,0001455632
ASPSZ,0001462418
ASPSW,0001462418
MSBIP,0001466026
RILYZ,0001464790
RILYG,0001464790
RILYK,0001464790
RILYL,0001464790
RILYN,0001464790
RILYP,0001464790
RILYT,0001464790
DSX-WT,0001318885
SNIRF,0001329213
GME-WT,0001326380
BSLKW,0001841125
OSRHW,0001840425
SPWRW,0001838987
GREEL,0001844971
NPWR-WT,0001845437
GROVW,0001841761
GPATU,0001834526
GPATW,0001834526
ZENVF,0001836934
BBAI-WT,0001836981
GROY-WT,0001834026
DNABW,0001830214
AUROW,0001828108
REVBW,0001810560
ABXL,0001814287
OWLTW,0001816708
WGSWW,0001818331
LTCHW,0001826000
BODYW,0001826889
HLLY-WT,0001822928
HUMAW,0001818382
WSUPW,0001819516
NEMCL,0001164727
CTSWF,0001865861
CTSUF,0001865861
CDROW,0001866782
WINVR,0001854463
WINVU,0001854463
WINVW,0001854463
MINR,0001854816
SHFSW,0001854963
MOBXW,0001855467
GDSTR,0001858007
GDSTU,0001858007
GDSTW,0001858007
ASBPW,0001847345
SAIHW,0001847075
AERTW,0001853044
BURUW,0001814215
GWH-WT,0001819438
BARKW,0001819574
OPFI-WT,0001818502
HIPOW,0001828105
VLDXW,0001825079
TSPH,0001823593
LSRCF,0001822989
SRZNW,0001824893
KPLTW,0001785424
MAPSW,0001779474
ANKM,0001781629
SAABF,0001770114
XRXDW,0001770450
ELVGD,0001741489
CHWRF,0001751162
NEOVW,0001748137
TRSO,0001758699
COEPW,0001759186
NOWGD,0001761911
HYNLY,0001712356
ASCIX,0001716885
CBRGF,0001845149
ESLAW,0001844417
CBGGF,0001845149
IMAQR,0001846235
IMAQU,0001846235
IMAQW,0001846235
PSQH-WT,0001847064
OABIW,0001846253
IXQUF,0001852019
IXQWF,0001852019
BRLSW,0001852973
HMELF,0001853630
DRMAW,0001853816
NVACW,0001859807
SEATW,0001856031
HNSDF,0001856488
KTTAW,0001841330
LOCLW,0001840780
RMCOW,0001843656
PSEWF,0001833835
CMCAU,0001865248
CMCAW,0001865248
DRTSW,0001871321
EVTWF,0001867102
OPTXW,0001866816
VHAIW,0001880431
VHABW,0001880431
SATLW,0001874315
SWAGW,0001872525
SLND-WT,0001883814
PLSAY,0001884082
UVIX,0001793497
SBIGW,0001801602
BYNOU,0001801417
BYNOW,0001801417
TMCWW,0001798562
EQH-PA,0001333986
EQH-PC,0001333986
MHNC,0001412100
RDCT,0001376804
BBLGW,0001419554
GNT-PA,0001438893
ADAMI,0001273685
ADAMN,0001273685
ADAMG,0001273685
ADAMM,0001273685
ADAMH,0001273685
ADAML,0001273685
ADAMZ,0001273685
ADAMO,0001273685
GIGGF,0001336364
BGMSP,0001130166
MOBQW,0001084267
CNO-PA,0001224608
AEBMY,0001174511
AEBMF,0001174511
SHMLF,0001166834
RF-PE,0001281761
RF-PF,0001281761
AIZN,0001267238
LNXSF,0001311307
TMUSZ,0001283699
TMUSI,0001283699
TMUSL,0001283699
RCKTW,0001281895
GMBLP,0001451448
GMBLZ,0001451448
UUGWF,0001440130
KPHMW,0001372514
PMTU,0001464423
PMTW,0001464423
PMTV,0001464423
PMT-PC,0001464423
MIMTF,0001460447
HSCSW,0001468492
WCPRF,0001472879
AHL-PF,0001267395
GDV-PK,0001260729
ET-PI,0001276187
LTAFX,0001496254
LTCFX,0001496254
STRRP,0001210708
GLU-PA,0001282957
CFOR,0001293818
ZARE,0001327978
BWBBP,0001341317
GRBK-PA,0001373670
CODI-PC,0001345126
TOGIW,0001349706
NCPLW,0001414767
EFC-PB,0001411342
EFC-PC,0001411342
EFC-PD,0001411342
HCIIP,0001400810
FGBIP,0001408534
BYDIF,0001447956
NWSZF,0001449664
RSNHF,0001447391
OSSFF,0001437545
TWOD,0001465740
CANE,0001471824
CORN,0001471824
SOYB,0001471824
TAGS,0001471824
WEAT,0001471824
BK-PK,0001390777
BIPH,0001406234
BIPI,0001406234
BIP-PA,0001406234
BRIPF,0001406234
BIPJ,0001406234
BIP-PB,0001406234
AGQ,0001415311
BOIL,0001415311
EUO,0001415311
GLL,0001415311
KOLD,0001415311
YCL,0001415311
YCS,0001415311
ZSL,0001415311
UGL,0001415311
ULE,0001415311
UVXY,0001415311
VIXM,0001415311
VIXY,0001415311
SCO,0001415311
SVXY,0001415311
UCO,0001415311
AXIA-PC,0001439124
AXIA-P,0001439124
CIMP,0001409493
CIMN,0001409493
CIMO,0001409493
MFICL,0001278752
YRAIF,0001279956
GFSAY,0001389207
NXDT-PA,0001356115
SGBAF,0001347408
QVCGP,0001355096
QVCGB,0001355096
ORCL-PD,0001341439
ACR-PC,0001332551
ACR-PD,0001332551
HPP-PC,0001482512
ATLCZ,0001464343
JTGLF,0001472033
CLDT-PA,0001476045
ATLCL,0001464343
LOB-PA,0001462120
MITT-PC,0001514281
GROO,0001499275
NMFCZ,0001496099
SKLTF,0001487139
CUBB,0001488813
PFXNZ,0001490349
KRNGF,0001494191
MITN,0001514281
MITP,0001514281
LGNDZ,0000886163
LGNXZ,0000886163
LGNYZ,0000886163
LGNZZ,0000886163
MS-PQ,0000895421
MS-PO,0000895421
MS-PP,0000895421
GPUS-PD,0000896493
MS-PL,0000895421
ADC-PA,0000917251
XXAAU,0000931755
REGCO,0000910606
REGCP,0000910606
ALB-PA,0000915913
AMUB,0001114446
BDCX,0001114446
BDCZ,0001114446
CEFD,0001114446
USML,0001114446
UCIB,0001114446
MVRL,0001114446
PFFL,0001114446
QULL,0001114446
SCDL,0001114446
SMHB,0001114446
IWML,0001114446
MLPB,0001114446
MLPR,0001114446
MTUL,0001114446
HDLB,0001114446
IFED,0001114446
IWDL,0001114446
IWFL,0001114446
TGOPF,0001078716
SWKHL,0001089907
ELCPF,0001039610
PCG-PX,0001004980
WAFDP,0000936528
ZNOGW,0001131312
MNLCF,0001086888
MNUPF,0001086888
MNQFF,0001086888
MNUFF,0001086888
ZIVOW,0001101026
DHCNI,0001075415
DHCNL,0001075415
TCBIO,0001077428
NOVTU,0001076930
TDBCP,0000947263
MBNKO,0001000209
RYLBF,0001000275
WTFCN,0001015328
POWWP,0001015383
ANG-PD,0001039828
FNFPA,0001065823
TMSOF,0001075124
CICB,0001534254
DPLMF,0001529906
EBOSF,0001533082
CGABL,0001527166
CPNNF,0001551468
CTPUF,0001551468
PRIF-PD,0001554625
PRIF-PJ,0001554625
PRIF-PK,0001554625
PRIF-PL,0001554625
GNL-PB,0001526113
GNL-PE,0001526113
GNL-PD,0001526113
PCAPU,0002056634
PCAPW,0002056634
NGHLF,0002060863
AMPGZ,0001518461
AMPGR,0001518461
NPACW,0002048948
NPACU,0002048948
LCCCU,0002049248
LCCCR,0002049248
YSHLF,0002053843
MLCIL,0002051820
BLUWU,0002050501
BLUWW,0002050501
PELIR,0002037431
PELIU,0002037431
HAVAU,0002042460
HAVAR,0002042460
DMIIR,0002040475
DMIIU,0002040475
APACU,0002043630
APACR,0002043630
GTERR,0002043766
GTERW,0002043766
GTERU,0002043766
DAICW,0002033770
RANGR,0002035644
RANGU,0002035644
STKTF,0002032517
MLACU,0002029492
MLACR,0002029492
KOKSF,0002033019
ALISU,0002026767
ALISR,0002026767
KIDZW,0002022308
TAVIU,0002020385
LPBBW,0002023676
LPBBU,0002023676
RDACR,0002018145
RDACU,0002018145
TAVIR,0002020385
YHNAR,0002020987
YHNAU,0002020987
SNNRF,0002021938
BHFAM,0001685040
BHFAN,0001685040
BHFAO,0001685040
PRXK,0001692345
PRXA,0001692345
AMLIF,0001699880
ASRRF,0001719117
COBA,0001727255
FNCHQ,0001733257
VTTGF,0001729514
OWSCX,0001748680
CELUW,0001752828
PDSKX,0001756404
VENAF,0001800392
FFAIW,0001805521
VACHU,0002006815
VACHW,0002006815
MCOMW,0001788841
OXSQG,0001259429
CILFY,0001268896
OXSQH,0001259429
QVCC,0001254699
HSPTU,0002032950
HSPTR,0002032950
GIBOW,0002034520
VCICU,0002025396
VCICW,0002025396
NTWOW,0002028027
NTWOU,0002028027
RAINW,0002028293
PUIGF,0002029472
NUAIW,0002028336
BDMDW,0001982444
IMAA,0001980295
OCSAW,0001953530
PDPA,0001998043
GMTH,0002000762
IBACR,0001998781
TBNRL,0001997652
EDVGF,0002020414
BGLWW,0002019435
CHPGU,0002024460
CHPGR,0002024460
LPAAU,0002015502
LPAAW,0002015502
SBFMW,0001402328
PSA-PL,0001393311
PSA-PM,0001393311
PSA-PN,0001393311
PSA-PO,0001393311
PSA-PP,0001393311
PSA-PI,0001393311
PSA-PJ,0001393311
PSA-PF,0001393311
PSA-PG,0001393311
DTSTW,0001419951
BHLLD,0001407583
BNCWW,0001482541
HTFC,0001487428
CNVEF,0001475260
CPER,0001479247
LOIMF,0001454147
BXCAP,0001372612
PSA-PQ,0001393311
PSA-PR,0001393311
PSA-PS,0001393311
NMPRY,0001333172
NFTM,0001345865
RPT-PC,0001614806
ACONW,0001635077
BEIGF,0001651308
MDV-PA,0001645873
HPE-PC,0001645590
TRTN-PB,0001660734
LENDX,0001658645
BDTB,0002041531
TRTN-PC,0001660734
TRTN-PD,0001660734
TRTN-PE,0001660734
TRTN-PF,0001660734
TRTN-PG,0001660734
COPL-WT,0002045473
COPL-UN,0002045473
CHECW,0002047177
CHECU,0002047177
LOKVW,0002048951
LOKVU,0002048951
SUNXF,0002048958
CGCTU,0002049662
CGCTW,0002049662
RAAQW,0002052161
SNROF,0001584273
LBRDP,0001611983
IPSOF,0001582820
CTRVP,0001583771
OZKAP,0001569650
FBRT-PE,0001562528
MPLXP,0001552000
EYGPF,0001562294
EYUUF,0001562294
TRAD-UN,0002085485
SCPQW,0002083143
SCPQU,0002083143
AVVOF,0002082141
SBXE-UN,0002081909
SBXE-WT,0002081909
MBVIW,0002073928
MBVIU,0002073928
LATAU,0002076427
LATAW,0002076427
GBNXF,0002071913
AIIA-RI,0002073553
AIIA-UN,0002073553
RAAQU,0002052161
KCHVU,0002053799
CHACU,0002054174
CHACR,0002054174
NMPAU,0002054876
NMPAR,0002054876
ONCHW,0002054272
ONCHU,0002054272
KCHVR,0002053799
TRMLF,0002071881
BACCR,0002059654
BACCU,0002059654
BIII-WT,0002087087
BIII-UN,0002087087
OIMAW,0002088325
OIMAU,0002088325
HRIBF,0002088827
MTLPF,0002090231
IACOU,0002091176
THTG,0002029303
SPEGU,0002028735
SPEGR,0002028735
CHARR,0002024459
CHARU,0002024459
GIGGU,0002023730
GIGGW,0002023730
IMSRW,0002019804
GDERF,0002021390
PLMKW,0002030482
PLMKU,0002030482
WLACU,0002032379
WLACW,0002032379
ALDFU,0002031561
ALDFW,0002031561
RTACW,0002035173
RTACU,0002035173
FUSEW,0002033383
TACOU,0002033122
TACOW,0002033122
OYSEU,0002042182
OYSER,0002042182
QSEAR,0002047455
QSEAU,0002047455
IRHOR,0002051985
IRHOU,0002051985
VNMEU,0002055879
BETRW,0001835856
WALDW,0001840199
VEEAW,0001840317
PIIIW,0001832511
MDAIW,0001833498
ASAIY,0001834048
AMPWF,0001845097
HVIIU,0001846416
HVIIR,0001846416
FIGP,0001846702
SLDPW,0001844862
RGTIW,0001838359
XAGEW,0001842939
VSEEW,0001864531
ECXWW,0001861974
ARBEW,0001861841
ASTLW,0001860805
KORGW,0001855457
FSHPR,0001850059
SQLLW,0001605888
NSA-PB,0001618563
BRLLD,0001631463
RBOTW,0001812173
XOSWW,0001819493
CPTKW,0001827899
EVEX-WT,0001823652
OPADW,0001825024
PRIAF,0001819175
SKYH-WT,0001823587
MBUMF,0001534281
GDHLF,0001526125
RCD,0001527590
RCB,0001527590
RC-PC,0001527590
RC-PE,0001527590
NHPBP,0001561032
NCHEF,0001570299
NWSLL,0001564708
WSTNU,0002076192
WSTNR,0002076192
TNDEF,0002075349
GPTGF,0002075474
OTGAU,0002077010
OTGAW,0002077010
OBIIF,0002077146
ACP-PA,0001503290
PNDZF,0001505880
NIOBW,0001512228
FLNCF,0002065932
FGRS,0002064124
SCXBF,0002066600
KOYNW,0002068454
KOYNU,0002068454
MDDNF,0002063417
VNMEW,0002055879
PARXF,0002073620
TMTNF,0002072098
WIPKF,0002074059
CRACR,0002070887
CRACW,0002070887
CRACU,0002070887
PREKF,0002071912
LANDO,0001495240
BCKIF,0001516323
PETVW,0001512922
WHFCL,0001552198
WYTC,0001560143
TFSA,0001577134
BWNB,0001630805
BW-PA,0001630805
AREBW,0001648087
CCLDO,0001582982
NEWTP,0001587987
NEWTG,0001587987
NEWTO,0001587987
NEWTH,0001587987
ECCC,0001604174
ECCU,0001604174
ECC-PD,0001604174
ECCV,0001604174
ECCW,0001604174
BKSY-WT,0001753539
SACH-PA,0001682220
SCCD,0001682220
SCCE,0001682220
SCCF,0001682220
SCCG,0001682220
SWDR,0001711929
GPMT-PA,0001703644
MNSBP,0001693577
EVGOW,0001821159
OPTEY,0001815620
GCGJ,0001765048
ACAT,0001781726
IVBXF,0001774163
MSPRW,0001802450
MSPRZ,0001802450
DFUKF,0001805526
DFDVW,0001805526
EVLVW,0001805385
KCLHF,0001795589
SHMZF,0001648512
TANAF,0001941189
FCRX,0001633336
DUKRD,0001638911
JBHIF,0001643198
BWET,0001610940
BBAAY,0001577552
AHRT-PA,0001569187
AUIWF,0001568183
WNRS,0001587603
FGNXP,0001591890
BIVIW,0001580149
HCTPF,0001580226
NSKFF,0001535759
BUGDF,0001547870
BUHPF,0001547870
BUHHF,0001547870
TNONW,0001560293
SATA,0001920406
CRGOW,0001927719
PPLOF,0001546066
PBPRF,0001546066
PBNAF,0001546066
PMBPF,0001546066
PMMBF,0001546066
PPLAF,0001546066
PW-PA,0001532619
ISLUF,0001915328
ISLWF,0001915328
HEMNF,0001915760
GSTK,0001917993
ESHAR,0001918661
CNCKW,0001913847
SVREW,0001894693
CLRRF,0001903392
CLRUF,0001903392
CLRWF,0001903392
RAJAF,0001885680
FEAV,0001888654
KVACW,0001889983
TETWF,0001900679
TETUF,0001900679
KVACU,0001889983
RSVRW,0001824403
BFRGW,0001829247
GLCP,0001830696
CPPTL,0001837671
GEGGL,0001831096
ONMDW,0001849380
SOUNW,0001840856
CORZW,0001839341
CORZZ,0001839341
CORZR,0001839341
CLDWW,0001855485
HSIGF,0001861737
CDAWF,0001851909
CDAUF,0001851909
ANSCU,0001854149
ANSCW,0001854149
CEROW,0001870404
SWVLW,0001875609
BZAIW,0001871638
LFT-PA,0001547546
SMSOF,0001560968
MONRF,0001605755
SYF-PA,0001601712
SYF-PB,0001601712
LBRA,0001599407
MBINL,0001629019
MBINM,0001629019
MBINN,0001629019
DBVTF,0001613780
CITAF,0001317295
KREF-PA,0001631596
INN-PF,0001497645
PRBZF,0001503812
TE-WT,0001992243
STWI,0001999261
HPAIW,0002001699
OFSSH,0001487918
OFSSO,0001487918
THQQF,0001969796
AFJKU,0001979005
AFJKR,0001979005
NPEHF,0001985406
NIVFW,0001981662
LDTDF,0001981462
ENGNW,0001980845
VFSWW,0001913510
BAKR,0001904616
RZLVW,0001920294
SDAWW,0001936804
QLUNF,0001951378
RDPTF,0001949257
AMPX-WT,0001899287
ASPCU,0001890361
ASPCR,0001890361
DAZSF,0001896511
FLDDW,0001889123
LSEB,0001888740
BKLPF,0001884130
ADSEW,0001879248
MTEKW,0001872964
TVAIR,0001872228
TVAIU,0001872228
RIV-PA,0001501072
FPHOY,0001490078
FRSPF,0001490078
HWLDF,0001483994
NZEOY,0001445654
CMCLF,0001447960
VIVKD,0001450704
AGNCO,0001423689
AGNCP,0001423689
AGNCZ,0001423689
AGNCL,0001423689
CUENW,0001424657
OSDVF,0001431852
ODVWZ,0001431852
SAT,0001377936
SAY,0001377936
SAZ,0001377936
SAV,0001377936
IVDAW,0001397183
IHETW,0001400891
KKRT,0001404912
KKR-PD,0001404912
KKRS,0001404912
SAJ,0001377936
DUKB,0001326160
GAINN,0001321741
GAINZ,0001321741
GAING,0001321741
GAINI,0001321741
SMTGF,0001516684
NASC,0001509957
INNPF,0001889791
DFSCW,0001889823
REEWF,0001889112
REEUF,0001889112
APADR,0001956439
APADU,0001956439
LVROF,0001945711
LVRWF,0001945711
FBYDW,0001937987
MLECW,0001937737
NAMSW,0001936258
AFRIW,0001903870
NXGLW,0001468929
DTSQR,0002017950
DTSQU,0002017950
MACIW,0002016221
MACIU,0002016221
GCLWW,0002002045
TACHW,0002009183
TACHU,0002009183
ALFUW,0002010930
ALFUU,0002010930
MNYWW,0001974044
CAPTW,0001967478
MGTEW,0001965052
BAYAU,0001969475
BAYAR,0001969475
GAFC,0001989788
LEGT-UN,0002002038
LEGT-WT,0002002038
SCAGW,0002000366
STSR,0001698538
BTBDW,0001718224
AIBRF,0001728918
MPNGF,0001754088
MVSTW,0001760689
WRLWF,0001733968
WRLRF,0001733968
WLGMF,0001733968
STSSW,0001737995
WEBJF,0001778788
MNTSW,0001781162
PASTF,0001789135
TRINZ,0001786108
TRINI,0001786108
CTAAU,0002094073
PFSEF,0002120422
FMACU,0002099232
CAQUU,0002100125
CAQUW,0002100125
RNKGF,0002093907
OPENW,0001801169
OPENL,0001801169
OPENZ,0001801169
ICRL,0001690012
ICRP,0001690012
METCI,0001687187
METCB,0001687187
METCZ,0001687187
SATLF,0001679920
BSTT,0001662972
QGAI,0001663038
VNO-PN,0000899689
VNO-PO,0000899689
EBGEF,0000895728
EBRGF,0000895728
EBRZF,0000895728
ENBFF,0000895728
EBBGF,0000895728
ENFFF,0000895728
ENBHF,0000895728
ENBMF,0000895728
ENBOF,0000895728
ENBSF,0000895728
ENBNF,0000895728
ENBGF,0000895728
ENBRF,0000895728
ENNPF,0000895728
C-PN,0000831001
C-PR,0000831001
GENVR,0000849399
WOLTF,0000861967
ERNAW,0000748592
CLSKW,0000827876
XOMAO,0000791908
XOMAP,0000791908
FOUR-PA,0001794669
JSPRW,0001788028
ORGNW,0001802457
SSTPW,0001805833
USB-PR,0000036104
USB-PS,0000036104
USB-PQ,0000036104
BC-PC,0000014930
ONBPO,0000707179
ONBPP,0000707179
WSBCO,0000203596
SENEM,0000088948
SENEL,0000088948
WFC-PD,0000072971
MNESP,0000066570
WFC-PZ,0000072971
WFCNP,0000072971
WFC-PA,0000072971
NRXPW,0001719406
TCMEF,0001744676
MRCIF,0001752564
EICA,0001754836
EICC,0001754836
ADDTF,0001766868
BEATW,0001779372
ATEKU,0001882198
ATEKW,0001882198
LVWR-WT,0001898795
TPGXL,0001880661
IMPPP,0001876581
PRENW,0001876431
HFRO-PA,0001710680
HFRO-PB,0001710680
BYCBF,0001706795
NTRBW,0001676047
CEHCF,0001668393
GECCH,0001675033
GECCG,0001675033
GECCO,0001675033
GECCI,0001675033
DBRG-PH,0001679688
DBRG-PI,0001679688
DBRG-PJ,0001679688
FVGPY,0001691445
RTEZ,0001733861
PMFAX,0001723701
BIAFW,0001712762
RWAYL,0001653384
RWAYI,0001653384
HTZWW,0001657853
NRSAX,0001663712
ILLUU,0002101135
NOFCF,0002108180
AACOU,0002099906
EXOSF,0002109666
BLHWF,0002109234
MLAAW,0002094265
MLAAU,0002094265
AIKCF,0002087856
DPCDF,0002094201
AACIU,0002092897
AACIW,0002092897
SAC-UN,0002082844
SAC-WT,0002082844
CRANR,0002081358
CRANU,0002081358
SORNW,0002086263
SORNU,0002086263
SVAQU,0002085659
SVAQW,0002085659
ARTCW,0002086545
ARTCU,0002086545
BENFW,0001775734
AOMD,0001766478
AOMN,0001766478
SYAXF,0001739016
TOIIW,0001799191
DNOPF,0001796026
TRWD,0001916558
NREF-PA,0001786248
SRTAW,0001779128
VTBAS,0001984345
GTENW,0001986817
GTENU,0001986817
RMSGW,0001983324
HNIT,0001994373
SPHIF,0001995306
NVNIW,0001965143
PYAIF,0001969302
AIIOW,0001932737
SPME,0001930147
SPMA,0001930147
RLNDF,0001924064
OIOWW,0001957538
NAKAW,0001946573
PLMUF,0001845550
PLMWF,0001845550
INPOF,0001848826
FLYX-WT,0001843973
QTIWW,0001844505
DAVEW,0001841408
ZPTAW,0001843714
ZHIHF,0001835724
PCTTU,0001830033
PCTTW,0001830033
LIDRW,0001818644
QSIAW,0001816431
CRYAF,0002094687
FOXOW,0001812360
RENXF,0001811115
CXAIW,0001820875
JOBY-WT,0001819848
BZFDW,0001828972
PCTBP,0001830033
GRABW,0001855612
SOARW,0001853070
KDKRW,0001853138
CNDAU,0001851959
CNDAW,0001851959
GCTS-WT,0001851961
APOS,0001858681
ARQQW,0001859690
ZEOWW,0001865506
NRSNW,0001875091
ALCYU,0001901336
ALCYW,0001901336
NNAVW,0001865631
NXNVW,0001865631
WBXWF,0001866501
ANGHW,0001871983
TLGWF,0001879814
TLGUF,0001879814
HCACR,0002079013
SCIIR,0002076739
SCIIU,0002076739
ITHAU,0002080985
ITHAW,0002080985
SSACR,0002081300
SSACW,0002081300
SSACU,0002081300
RLMLF,0002086869
URSB,0002084261
ARCIW,0002083910
ARCIU,0002083910
XCBEU,0002083493
XCBEW,0002083493
WPAC-RI,0002081536
WPAC-UN,0002081536
MESHU,0002081468
MESHW,0002081468
KRAQW,0002082119
KRAQU,0002082119
FTW-WT,0002083125
MTPLF,0002100603
IPFXU,0002102041
MTMCF,0002091028
CMIIU,0002088805
CMIIW,0002088805
XFLH-UN,0002088103
XFLH-RI,0002088103
LEGO-UN,0002087450
LEGO-WT,0002087450
SBKLF,0002087852
HQWWW,0002088256
OBIBF,0002088339
XSLLU,0002088807
XSLLW,0002088807
JELLF,0002089509
SVACU,0002074850
SVACW,0002074850
IDPUF,0002062803
OACCW,0002029769
ATIIU,0002028516
ATIIW,0002028516
SOUL-RI,0002025608
SOUL-UN,0002025608
MCGAW,0002064658
MCGAU,0002064658
DNACF,0002065660
OACCU,0002029769
VRBCF,0002029969
LABFF,0002029970
INVLW,0002001557
MDCXW,0001997296
TLPPF,0002007191
OPTHF,0002027329
SGIPF,0002027330
CAPNU,0002024203
CAPNR,0002024203
RFAIU,0002012807
RFAIR,0002012807
FOXXW,0002013807
SBXD-UN,0002015947
SBXD-WT,0002015947
CDIOW,0001870144
MIBE,0001872066
WELWF,0001877557
WELUF,0001877557
RDZNW,0001868640
EMCWF,0001869601
EMCRF,0001869601
EMCUF,0001869601
AMODW,0001862463
ACQC,0001860484
VLN-WT,0001863006
WRDIF,0001867729
BTSGU,0001865782
ZCARW,0001854275
KITTW,0001849820
OKMN,0001848334
VGASW,0001841425
BNAIW,0001838163
SDSTW,0001831979
HGASW,0001817232
MSOGF,0001815846
KUKEY,0001809158
PMVCW,0001807765
SPKLU,0001884046
SPKLW,0001884046
YBZN,0001885514
ACHR-WT,0001824502
IONQ-WT,0001824920
TLSIW,0001826667
PDYNW,0001826681
NOTEW,0001823466
SCLXW,0001820190
AENTW,0001823584
PHXE-P,0001818643
AQUNR,0001861063
AQUNU,0001861063
CINGW,0001862150
MSAIW,0001863990
ALSUF,0001865111
ALSTF,0001865111
ALSWF,0001865111
CYCUW,0001868419
FGIWW,0001864943
BULLW,0001866364
FILG,0001852039
BEAGU,0001852207
BEAGR,0001852207
SGST,0001852575
IAUX-WT,0001853962
DJTWW,0001849635
RNWWW,0001848763
EUDAW,0001847846
GHBWF,0001848731
AISPW,0001842566
ANNAW,0001845123
PL-WT,0001836833
COCHW,0001840877
HOLOW,0001841209
ONFOW,0001825452
ONFOP,0001825452
FRBP,0001825248
ICUCW,0001831868
RUMBW,0001830081
LIANY,0001831283
BTMWW,0001901799
BKKT-WT,0001820302
MYPSW,0001823878
JXN-PA,0001822993
TDACU,0001926599
TDACW,0001926599
GLTK,0001938338
FUFUW,0001921158
AKPPS,0001923734
PFH,0001137774
PRH,0001137774
PRS,0001137774
MET-PF,0001099219
PTCCY,0001108329
CSCIF,0001113423
AFGD,0001042046
AFGE,0001042046
AFGB,0001042046
GLDI,0001053092
SLVO,0001053092
USOI,0001053092
NXPLW,0001058307
BESS-WT,0001066764
SWZCF,0001069336
SLFQF,0001097362
SLFIF,0001097362
SUNFF,0001097362
DTK,0000936340
DTG,0000936340
DTB,0000936340
RNR-PG,0000913144
LWSCF,0002073972
SVAUF,0002074157
PREJF,0000911421
MLCMF,0000912958
STHRF,0002068441
JNGHF,0002071868
QUMSU,0002070900
QUMSR,0002070900
GSRFU,0002072404
GSRFR,0002072404
TLNCU,0002073340
TLNCW,0002073340
FKURF,0002043424
XRPNW,0002044009
XRPNU,0002044009
PEW-WT,0002051380
KYFGF,0002042187
OBAWU,0002034313
